"","optimal_launch_pfn","satellites","debris","p","F","L(satellites, debris)","G(satellites, debris)","satellites:debris","satellites:p","satellites:F","satellites:L(satellites, debris)","satellites:G(satellites, debris)","debris:p","debris:F","debris:L(satellites, debris)","debris:G(satellites, debris)","p:F","p:L(satellites, debris)","p:G(satellites, debris)","F:L(satellites, debris)","F:G(satellites, debris)","L(satellites, debris):G(satellites, debris)","satellites:debris:p","satellites:debris:F","satellites:debris:L(satellites, debris)","satellites:debris:G(satellites, debris)","satellites:p:F","satellites:p:L(satellites, debris)","satellites:p:G(satellites, debris)","satellites:F:L(satellites, debris)","satellites:F:G(satellites, debris)","satellites:L(satellites, debris):G(satellites, debris)","debris:p:F","debris:p:L(satellites, debris)","debris:p:G(satellites, debris)","debris:F:L(satellites, debris)","debris:F:G(satellites, debris)","debris:L(satellites, debris):G(satellites, debris)","p:F:L(satellites, debris)","p:F:G(satellites, debris)","p:L(satellites, debris):G(satellites, debris)","F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F","satellites:debris:p:L(satellites, debris)","satellites:debris:p:G(satellites, debris)","satellites:debris:F:L(satellites, debris)","satellites:debris:F:G(satellites, debris)","satellites:debris:L(satellites, debris):G(satellites, debris)","satellites:p:F:L(satellites, debris)","satellites:p:F:G(satellites, debris)","satellites:p:L(satellites, debris):G(satellites, debris)","satellites:F:L(satellites, debris):G(satellites, debris)","debris:p:F:L(satellites, debris)","debris:p:F:G(satellites, debris)","debris:p:L(satellites, debris):G(satellites, debris)","debris:F:L(satellites, debris):G(satellites, debris)","p:F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F:L(satellites, debris)","satellites:debris:p:F:G(satellites, debris)","satellites:debris:p:L(satellites, debris):G(satellites, debris)","satellites:debris:F:L(satellites, debris):G(satellites, debris)","satellites:p:F:L(satellites, debris):G(satellites, debris)","debris:p:F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F:L(satellites, debris):G(satellites, debris)"
"31",4742.07205289075,5454.54545454545,1818.18181818182,1,5,0.0190470848708787,29606.6562575711,9917355.37190083,5454.54545454545,27272.7272727273,103.893190204793,161490852.314024,1818.18181818182,9090.90909090909,34.6310634015976,53830284.1046748,5,0.0190470848708787,29606.6562575711,0.0952354243543934,148033.281287856,563.920494480889,9917355.37190083,49586776.8595041,188896.70946326,293619731480.044,27272.7272727273,103.893190204793,161490852.314024,519.465951023964,807454261.570122,3075929.96989576,9090.90909090909,34.6310634015976,53830284.1046748,173.155317007988,269151420.523374,1025309.98996525,0.0952354243543934,148033.281287856,563.920494480889,2819.60247240444,49586776.8595041,188896.70946326,293619731480.044,944483.547316298,1468098657400.22,5592599945.26501,519.465951023964,807454261.570122,3075929.96989576,15379649.8494788,173.155317007988,269151420.523374,1025309.98996525,5126549.94982626,2819.60247240444,944483.547316298,1468098657400.22,5592599945.26501,27962999726.3251,15379649.8494788,5126549.94982626,27962999726.3251
"32",3901.53598054429,6363.63636363636,1818.18181818182,1,5,0.0247695640406157,45795.494624931,11570247.9338843,6363.63636363636,31818.1818181818,157.624498440282,291425874.885924,1818.18181818182,9090.90909090909,45.0355709829376,83264535.6816927,5,0.0247695640406157,45795.494624931,0.123847820203078,228977.473124655,1134.3344368839,11570247.9338843,57851239.6694215,286589.997164148,529865227065.317,31818.1818181818,157.624498440282,291425874.885924,788.122492201408,1457129374.42962,7218491.87107936,9090.90909090909,45.0355709829376,83264535.6816927,225.177854914688,416322678.408464,2062426.24887982,0.123847820203078,228977.473124655,1134.3344368839,5671.6721844195,57851239.6694215,286589.997164148,529865227065.317,1432949.98582074,2649326135326.59,13124530674.6897,788.122492201408,1457129374.42962,7218491.87107936,36092459.3553968,225.177854914688,416322678.408464,2062426.24887982,10312131.2443991,5671.6721844195,1432949.98582074,2649326135326.59,13124530674.6897,65622653373.4487,36092459.3553968,10312131.2443991,65622653373.4487
"33",3076.49583619641,7272.72727272727,1818.18181818182,1,5,0.031229760159849,67009.6153272458,13223140.4958678,7272.72727272727,36363.6363636364,227.125528435265,487342656.925424,1818.18181818182,9090.90909090909,56.7813821088163,121835664.231356,5,0.031229760159849,67009.6153272458,0.156148800799245,335048.076636229,2092.69421507363,13223140.4958678,66115702.4793389,412955.506245937,886077558046.226,36363.6363636364,227.125528435265,487342656.925424,1135.62764217633,2436713284.62712,15219594.2914446,9090.90909090909,56.7813821088163,121835664.231356,283.906910544082,609178321.15678,3804898.57286114,0.156148800799245,335048.076636229,2092.69421507363,10463.4710753681,66115702.4793389,412955.506245937,886077558046.226,2064777.53122969,4430387790231.13,27671989620.8083,1135.62764217633,2436713284.62712,15219594.2914446,76097971.4572228,283.906910544082,609178321.15678,3804898.57286114,19024492.8643057,10463.4710753681,2064777.53122969,4430387790231.13,27671989620.8083,138359948104.041,76097971.4572228,19024492.8643057,138359948104.041
"34",2268.92951679375,8181.81818181818,1818.18181818182,1,5,0.0384276732285786,93925.9821953556,14876033.0578512,8181.81818181818,40909.0909090909,314.408235506552,768485308.871091,1818.18181818182,9090.90909090909,69.8684967792338,170774513.082465,5,0.0384276732285786,93925.9821953556,0.192138366142893,469629.910976778,3609.35695147642,14876033.0578512,74380165.2892562,571651.33728464,1397246016129.26,40909.0909090909,314.408235506552,768485308.871091,1572.04117753276,3842426544.35546,29531102.3302616,9090.90909090909,69.8684967792338,170774513.082465,349.342483896169,853872565.412324,6562467.18450257,0.192138366142893,469629.910976778,3609.35695147642,18046.7847573821,74380165.2892562,571651.33728464,1397246016129.26,2858256.6864232,6986230080646.29,53692913327.7483,1572.04117753276,3842426544.35546,29531102.3302616,147655511.651308,349.342483896169,853872565.412324,6562467.18450257,32812335.9225129,18046.7847573821,2858256.6864232,6986230080646.29,53692913327.7483,268464566638.742,147655511.651308,32812335.9225129,268464566638.742
"35",1480.81346145516,9090.90909090909,1818.18181818182,1,5,0.0463633032468045,127221.525572634,16528925.6198347,9090.90909090909,45454.5454545455,421.48457497095,1156559323.38758,1818.18181818182,9090.90909090909,84.29691499419,231311864.677516,5,0.0463633032468045,127221.525572634,0.231816516234022,636107.627863169,5898.41016964511,16528925.6198347,82644628.0991736,766335.590856273,2102835133431.96,45454.5454545455,421.48457497095,1156559323.38758,2107.42287485475,5782796616.9379,53621910.6331374,9090.90909090909,84.29691499419,231311864.677516,421.48457497095,1156559323.38758,10724382.1266275,0.231816516234022,636107.627863169,5898.41016964511,29492.0508482256,82644628.0991736,766335.590856273,2102835133431.96,3831677.95428136,10514175667159.8,97494382969.3407,2107.42287485475,5782796616.9379,53621910.6331374,268109553.165687,421.48457497095,1156559323.38758,10724382.1266275,53621910.6331374,29492.0508482256,3831677.95428136,10514175667159.8,97494382969.3407,487471914846.704,268109553.165687,53621910.6331374,487471914846.704
"36",714.125148682645,10000,1818.18181818182,1,5,0.0550366502145267,167573.155194782,18181818.1818182,10000,50000,550.366502145267,1675731551.94782,1818.18181818182,9090.90909090909,100.066636753685,304678463.990512,5,0.0550366502145267,167573.155194782,0.275183251072633,837865.775973909,9222.6651277998,18181818.1818182,90909090.9090909,1000666.36753685,3046784639905.12,50000,550.366502145267,1675731551.94782,2751.83251072633,8378657759.73909,92226651.277998,9090.90909090909,100.066636753685,304678463.990512,500.333183768424,1523392319.95256,16768482.0505451,0.275183251072633,837865.775973909,9222.6651277998,46113.325638999,90909090.9090909,1000666.36753685,3046784639905.12,5003331.83768424,15233923199525.6,167684820505.451,2751.83251072633,8378657759.73909,92226651.277998,461133256.38999,500.333183768424,1523392319.95256,16768482.0505451,83842410.2527255,46113.325638999,5003331.83768424,15233923199525.6,167684820505.451,838424102527.255,461133256.38999,83842410.2527255,838424102527.255
"37",10000,0,2727.27272727273,1,5,0.000325494564638713,155.84408021726,0,0,0,0,0,2727.27272727273,13636.3636363636,0.887712449014672,425029.309683435,5,0.000325494564638713,155.84408021726,0.00162747282319356,779.220401086298,0.0507264010418376,0,0,0,0,0,0,0,0,0,0,13636.3636363636,0.887712449014672,425029.309683435,4.43856224507336,2125146.54841718,138.344730114102,0.00162747282319356,779.220401086298,0.0507264010418376,0.253632005209188,0,0,0,0,0,0,0,0,0,0,4.43856224507336,2125146.54841718,138.344730114102,691.723650570512,0.253632005209188,0,0,0,0,0,691.723650570512,0
"38",9108.1638241476,909.090909090909,2727.27272727273,1,5,0.00168015516790816,430.89276261706,2479338.84297521,909.090909090909,4545.45454545455,1.52741378900742,391720.693288236,2727.27272727273,13636.3636363636,4.58224136702226,1175162.07986471,5,0.00168015516790816,430.89276261706,0.00840077583954081,2154.4638130853,0.723966701925277,2479338.84297521,12396694.214876,4165.67397002023,1068329163.51337,4545.45454545455,1.52741378900742,391720.693288236,7.6370689450371,1958603.46644118,658.151547204797,13636.3636363636,4.58224136702226,1175162.07986471,22.9112068351113,5875810.39932354,1974.45464161439,0.00840077583954081,2154.4638130853,0.723966701925277,3.61983350962639,12396694.214876,4165.67397002023,1068329163.51337,20828.3698501012,5341645817.56685,1794958.76510399,7.6370689450371,1958603.46644118,658.151547204797,3290.75773602399,22.9112068351113,5875810.39932354,1974.45464161439,9872.27320807196,3.61983350962639,20828.3698501012,5341645817.56685,1794958.76510399,8974793.82551996,3290.75773602399,9872.27320807196,8974793.82551996
"39",8220.06606264137,1818.18181818182,2727.27272727273,1,5,0.00377253272067391,1605.48401271984,4958677.68595041,1818.18181818182,9090.90909090909,6.85915040122529,2919061.8413088,2727.27272727273,13636.3636363636,10.2887256018379,4378592.7619632,5,0.00377253272067391,1605.48401271984,0.0188626636033695,8027.42006359921,6.05674097050445,4958677.68595041,24793388.4297521,18706.7738215235,7961077749.02401,9090.90909090909,6.85915040122529,2919061.8413088,34.2957520061264,14595309.206544,11012.2563100081,13636.3636363636,10.2887256018379,4378592.7619632,51.4436280091897,21892963.809816,16518.3844650121,0.0188626636033695,8027.42006359921,6.05674097050445,30.2837048525222,24793388.4297521,18706.7738215235,7961077749.02401,93533.8691076176,39805388745.12,30033426.3000221,34.2957520061264,14595309.206544,11012.2563100081,55061.2815500404,51.4436280091897,21892963.809816,16518.3844650121,82591.9223250607,30.2837048525222,93533.8691076176,39805388745.12,30033426.3000221,150167131.50011,55061.2815500404,82591.9223250607,150167131.50011
"40",7337.68459156707,2727.27272727273,2727.27272727273,1,5,0.00660262722293596,4336.92902154416,7438016.52892562,2727.27272727273,13636.3636363636,18.0071651534617,11827988.240575,2727.27272727273,13636.3636363636,18.0071651534617,11827988.240575,5,0.00660262722293596,4336.92902154416,0.0330131361146798,21684.6451077208,28.6351256215885,7438016.52892562,37190082.6446281,49110.4504185319,32258149747.0227,13636.3636363636,18.0071651534617,11827988.240575,90.0358257673085,59139941.202875,78095.7971497868,13636.3636363636,18.0071651534617,11827988.240575,90.0358257673085,59139941.202875,78095.7971497868,0.0330131361146798,21684.6451077208,28.6351256215885,143.175628107943,37190082.6446281,49110.4504185319,32258149747.0227,245552.25209266,161290748735.114,212988537.681237,90.0358257673085,59139941.202875,78095.7971497868,390478.985748934,90.0358257673085,59139941.202875,78095.7971497868,390478.985748934,143.175628107943,245552.25209266,161290748735.114,212988537.681237,1064942688.40618,390478.985748934,390478.985748934,1064942688.40618
"41",6462.99532291484,3636.36363636364,2727.27272727273,1,5,0.0101704386746943,9293.71165292091,9917355.37190083,3636.36363636364,18181.8181818182,36.9834133625247,33795315.1015306,2727.27272727273,13636.3636363636,27.7375600218936,25346486.3261479,5,0.0101704386746943,9293.71165292091,0.0508521933734715,46468.5582646046,94.5211244263239,9917355.37190083,49586776.8595041,100863.854625067,92169041185.9925,18181.8181818182,36.9834133625247,33795315.1015306,184.917066812624,168976575.507653,343713.179732087,13636.3636363636,27.7375600218936,25346486.3261479,138.687800109468,126732431.63074,257784.884799065,0.0508521933734715,46468.5582646046,94.5211244263239,472.60562213162,49586776.8595041,100863.854625067,92169041185.9925,504319.273125337,460845205929.963,937399581.08751,184.917066812624,168976575.507653,343713.179732087,1718565.89866044,138.687800109468,126732431.63074,257784.884799065,1288924.42399533,472.60562213162,504319.273125337,460845205929.963,937399581.08751,4686997905.43755,1718565.89866044,1288924.42399533,4686997905.43755
"42",5597.97588730377,4545.45454545455,2727.27272727273,1,5,0.0144759670759489,17148.5055229856,12396694.214876,4545.45454545455,22727.2727272727,65.7998503452225,77947752.3772072,2727.27272727273,13636.3636363636,39.4799102071335,46768651.4263244,5,0.0144759670759489,17148.5055229856,0.0723798353797447,85742.527614928,248.241201352468,12396694.214876,61983471.0743802,179454.137305152,212584779210.565,22727.2727272727,65.7998503452225,77947752.3772072,328.999251726112,389738761.886036,1128369.09705667,13636.3636363636,39.4799102071335,46768651.4263244,197.399551035667,233843257.131622,677021.458234004,0.0723798353797447,85742.527614928,248.241201352468,1241.20600676234,61983471.0743802,179454.137305152,212584779210.565,897270.686525761,1062923896052.83,3077370264.70002,328.999251726112,389738761.886036,1128369.09705667,5641845.48528337,197.399551035667,233843257.131622,677021.458234004,3385107.29117002,1241.20600676234,897270.686525761,1062923896052.83,3077370264.70002,15386851323.5001,5641845.48528337,3385107.29117002,15386851323.5001
"43",4744.60245705582,5454.54545454545,2727.27272727273,1,5,0.0195192124266999,28575.8463600091,14876033.0578512,5454.54545454545,27272.7272727273,106.468431418363,155868252.872777,2727.27272727273,13636.3636363636,53.2342157091815,77934126.4363885,5,0.0195192124266999,28575.8463600091,0.0975960621334995,142879.231800046,557.778015373757,14876033.0578512,74380165.2892562,290368.449322808,425095235107.574,27272.7272727273,106.468431418363,155868252.872777,532.342157091815,779341264.363885,3042425.53840231,13636.3636363636,53.2342157091815,77934126.4363885,266.171078545908,389670632.181943,1521212.76920116,0.0975960621334995,142879.231800046,557.778015373757,2788.89007686878,74380165.2892562,290368.449322808,425095235107.574,1451842.24661404,2125476175537.87,8297524195.64267,532.342157091815,779341264.363885,3042425.53840231,15212127.6920116,266.171078545908,389670632.181943,1521212.76920116,7606063.84600578,2788.89007686878,1451842.24661404,2125476175537.87,8297524195.64267,41487620978.2133,15212127.6920116,7606063.84600578,41487620978.2133
"44",3904.85344123439,6363.63636363636,2727.27272727273,1,5,0.0253001747269471,44251.20094833,17355371.9008264,6363.63636363636,31818.1818181818,161.001111898755,281598551.489373,2727.27272727273,13636.3636363636,69.0004765280377,120685093.495446,5,0.0253001747269471,44251.20094833,0.126500873634736,221256.00474165,1119.56311587,17355371.9008264,86776859.5041322,439093.941542058,767996049516.472,31818.1818181818,161.001111898755,281598551.489373,805.005559493773,1407992757.44687,7124492.55553636,13636.3636363636,69.0004765280377,120685093.495446,345.002382640188,603425467.477228,3053353.95237272,0.126500873634736,221256.00474165,1119.56311587,5597.81557935,86776859.5041322,439093.941542058,767996049516.472,2195469.70771029,3839980247582.36,19430434242.3719,805.005559493773,1407992757.44687,7124492.55553636,35622462.7776818,345.002382640188,603425467.477228,3053353.95237272,15266769.7618636,5597.81557935,2195469.70771029,3839980247582.36,19430434242.3719,97152171211.8594,35622462.7776818,15266769.7618636,97152171211.8594
"45",3080.70580348329,7272.72727272727,2727.27272727273,1,5,0.0318188539766907,64850.5439210512,19834710.7438017,7272.72727272727,36363.6363636364,231.409847103205,471640319.425827,2727.27272727273,13636.3636363636,86.7786926637018,176865119.784685,5,0.0318188539766907,64850.5439210512,0.159094269883453,324252.719605256,2063.46998733289,19834710.7438017,99173553.7190083,631117.764826922,1286291780252.25,36363.6363636364,231.409847103205,471640319.425827,1157.04923551602,2358201597.12913,15007054.4533301,13636.3636363636,86.7786926637018,176865119.784685,433.893463318509,884325598.923425,5627645.4199988,0.159094269883453,324252.719605256,2063.46998733289,10317.3499366645,99173553.7190083,631117.764826922,1286291780252.25,3155588.82413461,6431458901261.27,40928330327.264,1157.04923551602,2358201597.12913,15007054.4533301,75035272.2666506,433.893463318509,884325598.923425,5627645.4199988,28138227.099994,10317.3499366645,3155588.82413461,6431458901261.27,40928330327.264,204641651636.32,75035272.2666506,28138227.099994,204641651636.32
"46",2274.13584991854,8181.81818181818,2727.27272727273,1,5,0.0390752501759305,91050.1461563877,22314049.5867769,8181.81818181818,40909.0909090909,319.706592348522,744955741.279536,2727.27272727273,13636.3636363636,106.568864116174,248318580.426512,5,0.0390752501759305,91050.1461563877,0.195376250879653,455250.730781939,3557.80723961589,22314049.5867769,111570247.933884,871927.070041425,2031697476216.92,40909.0909090909,319.706592348522,744955741.279536,1598.53296174261,3724778706.39768,29109331.9604936,13636.3636363636,106.568864116174,248318580.426512,532.844320580871,1241592902.13256,9703110.65349788,0.195376250879653,455250.730781939,3557.80723961589,17789.0361980794,111570247.933884,871927.070041425,2031697476216.92,4359635.35020712,10158487381084.6,79389087164.9827,1598.53296174261,3724778706.39768,29109331.9604936,145546659.802468,532.844320580871,1241592902.13256,9703110.65349788,48515553.2674894,17789.0361980794,4359635.35020712,10158487381084.6,79389087164.9827,396945435824.913,145546659.802468,48515553.2674894,396945435824.913
"47",1487.1212093649,9090.90909090909,2727.27272727273,1,5,0.0470693633246667,123526.46083724,24793388.4297521,9090.90909090909,45454.5454545455,427.903302951515,1122967825.79309,2727.27272727273,13636.3636363636,128.370990885455,336890347.737926,5,0.0470693633246667,123526.46083724,0.235346816623333,617632.304186198,5814.31186535824,24793388.4297521,123966942.14876,1167009.00804959,3062639524890.24,45454.5454545455,427.903302951515,1122967825.79309,2139.51651475758,5614839128.96544,52857380.5941658,13636.3636363636,128.370990885455,336890347.737926,641.854954427273,1684451738.68963,15857214.1782497,0.235346816623333,617632.304186198,5814.31186535824,29071.5593267912,123966942.14876,1167009.00804959,3062639524890.24,5835045.04024793,15313197624451.2,144156492529.543,2139.51651475758,5614839128.96544,52857380.5941658,264286902.970829,641.854954427273,1684451738.68963,15857214.1782497,79286070.8912487,29071.5593267912,5835045.04024793,15313197624451.2,144156492529.543,720782462647.715,264286902.970829,79286070.8912487,720782462647.715
"48",721.638001378997,10000,2727.27272727273,1,5,0.0558011934228991,162956.058342375,27272727.2727273,10000,50000,558.011934228991,1629560583.42375,2727.27272727273,13636.3636363636,152.185072971543,444425613.661023,5,0.0558011934228991,162956.058342375,0.279005967114495,814780.291711876,9093.14253099611,27272727.2727273,136363636.363636,1521850.72971543,4444256136610.23,50000,558.011934228991,1629560583.42375,2790.05967114495,8147802917.11876,90931425.3099611,13636.3636363636,152.185072971543,444425613.661023,760.925364857715,2222128068.30512,24799479.6299894,0.279005967114495,814780.291711876,9093.14253099611,45465.7126549805,136363636.363636,1521850.72971543,4444256136610.23,7609253.64857715,22221280683051.2,247994796299.894,2790.05967114495,8147802917.11876,90931425.3099611,454657126.549805,760.925364857715,2222128068.30512,24799479.6299894,123997398.149947,45465.7126549805,7609253.64857715,22221280683051.2,247994796299.894,1239973981499.47,454657126.549805,123997398.149947,1239973981499.47
"49",10000,0,3636.36363636364,1,5,0.000459453921945303,277.056142608462,0,0,0,0,0,3636.36363636364,18181.8181818182,1.67074153434656,1007476.88221259,5,0.000459453921945303,277.056142608462,0.00229726960972651,1385.28071304231,0.127294531320495,0,0,0,0,0,0,0,0,0,0,18181.8181818182,1.67074153434656,1007476.88221259,8.35370767173278,5037384.41106294,462.889204801799,0.00229726960972651,1385.28071304231,0.127294531320495,0.636472656602474,0,0,0,0,0,0,0,0,0,0,8.35370767173278,5037384.41106294,462.889204801799,2314.446024009,0.636472656602474,0,0,0,0,0,2314.446024009,0
