"","time","launches","debris","satellites","value","risk","kessler","user_cost"
"181",181,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"182",182,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"183",183,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"184",184,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"185",185,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"186",186,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"187",187,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"188",188,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"189",189,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"190",190,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"191",191,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"192",192,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"193",193,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"194",194,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"195",195,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"196",196,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"197",197,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"198",198,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"199",199,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"200",200,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"201",201,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
