"","year","start_time.opt","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r","bootstrap_draw","riskPoA","flowWelfPoA","NPVPoA","flow_welfare_loss","npv_oa_welfare","npv_opt_welfare","npv_welfare_loss","npv_welfare_gain","opt_tax_path","fe_eqm_next","launch_con","one_period_launch_deviation","one_period_sat_deviation","one_period_deb_deviation","excess_L","opt_dev_tax_path"
"719",2009,0,4,77,1867.42276681685,5084.01090328832,"no","no",2346.41627881851,2026.92260344975,11172.4261382812,5.29408121322964,1.32112436115843,1.56729131175468,0,0,2029,4,77,1686.22975645617,4398.57729887421,"no","no",2107.03777875939,1820.13845481861,68991.7135511666,4.27190993407034,1.32112436115843,1.56729131175468,0,2029,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866,12,1.11903227139176,0.897981231114004,6.17517741422101,9.02946126811274,421.428779366335,2602.39748004572,-2180.96870067939,2180.96870067939,17827.7478917984,0.00289828879333823,77,77,1703.08953076988,4463.92307219272,2.82822572249541e-05,1851.68194647269
"720",2010,0,5,77,1877.27577199244,5199.6198656267,"no","no",2544.39371968985,2093.27901003376,11227.7922460482,5.37332764587855,1.44108461101647,2.08986371379898,0,0,2029,5,0,1703.08953076988,4463.92307219272,"no","no",2454.29611397573,2019.15548683993,64677.5901904806,4.36278985717054,1.44108461101647,2.08986371379898,0,2029,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798,12,1.11734793916957,0.964589754715674,5.76049046625751,3.38068356348444,421.294355156051,2426.86211636454,-2005.56776120849,2005.56776120849,23572.8189197642,0.00271226621537651,77,77,1719.30142553736,4532.38848958359,2.79811349971348e-05,2418.60619098879
"721",2011,0,6,77,1886.72488321782,5295.41620058077,"no","no",2749.10755663582,2153.99770506033,11443.8217431931,5.44585922973946,1.54514480408859,2.15786484951732,0,0,2029,6,21.9192471500403,1642.30142553736,4281.82908278541,"no","no",2490.29474146338,1951.21109215536,65305.4354498972,4.05187058237186,1.54514480408859,2.15786484951732,0,2029,54,2063,67,37,9,0,0,0,9662,5.77111052579584,108.839,166.985,0.651789082851753,0.651789082851753,0.00279743602801543,0.540816326530612,1.2263700591942,0.648991646823738,12,1.16991723306265,0.905855696861435,5.70661068613215,9.66265662943617,427.249786527282,2438.14819744427,-2010.89841091698,2010.89841091698,33773.4272219719,0.00268576161409849,77,77,1660.83306431201,4324.1912161257,2.69732297570879e-05,2496.4545845997
"722",2012,0,7,77,1895.79000813817,5376.76489112004,"no","no",2872.36606235416,2143.4037805052,11584.8072820054,5.51307662065441,1.62620670073822,2.73480976717774,0,0,2029,7,0,1605.75231146205,4144.95744002073,"no","no",2611.28516862546,1948.58119783719,65929.3224540416,3.86430932209323,1.62620670073822,2.73480976717774,0,2029,55,2095,63,31,6,0,0,0,9427,5.66013796698894,114.545,186.885,0.612917034539958,0.612917034539958,0.00270173649975606,0.514851485148515,1.11917238075276,0.610215298040202,12,1.20839931829138,0.909105981598069,5.69101590118369,9.70072533102487,430.445261047599,2449.67082521105,-2019.22556416345,2019.22556416345,50961.9292240643,0.00260081856885556,159,159,1707.6793055675,4447.99744809643,0.000158140183420419,18971.8705161768
"723",2013,0,8,52.1844774691154,1904.48903901026,5447.4568038887,"no","no",3081.50069118588,2189.96501000887,11753.6092235219,5.57598755653874,1.70712663259512,3.25198750709824,0,0,2029,8,0.143242303958623,1548.6793055675,3930.60854314955,"no","no",2643.32586570023,1878.56234220319,66444.3219894345,3.5801458676839,1.70712663259512,3.25198750709824,0,2029,56,2209,151,37,8,0,0,3,9410,5.74487965357175,120.249,215.897,0.556973927382039,0.556973927382039,0.00260066982959337,0.792452830188679,1.15523985338577,0.554373257552445,12,1.26649678540863,0.857804729124683,5.65309946296861,16.2064648706246,434.722498657773,2457.52952370263,-2022.80702504486,2022.80702504486,74100.4660929009,0.0024962380508659,164,164,1657.7767749557,4242.60176342682,0.000167553066974468,24783.2982037407
"724",2014,0,9,99.7528534913156,1888.02277698182,5429.42437140023,"no","no",2987.06053836733,2021.76014912961,11775.9701599821,5.48771602346114,1.74872231686542,3.15346394094265,0,0,2029,9,0.378985763727847,1493.92001725965,3709.40888020355,"no","no",2611.25615585388,1767.40095062162,66947.7830464907,3.3144177296002,1.74872231686542,3.15346394094265,0,2029,57,2256,131,84,33,0,0,0,9130,5.88826953659207,123.183,254.387,0.484234650355561,0.484234650355561,0.00261004855345393,0.676646706586826,1.17827945733382,0.481624601802107,12,1.31010017091219,0.87418923129062,5.68511826515975,14.0208375804474,439.348162629253,2497.74626412794,-2058.39810149869,2058.39810149869,80943.4833190922,0.00265795244741676,164,164,1605.09328596716,4021.41481263936,0.000169929245376066,25266.6694597378
"725",2015,0,10,80.605568144944,1919.75717777412,5546.90669035787,"no","no",3050.79916256754,1966.57234178082,11890.4614682663,5.68063446674457,1.71473594548552,2.99082907438955,0,0,2029,10,0,1441.47227173089,3488.98904294124,"no","no",2471.74431875762,1593.30842648185,67502.78142734,3.06773466514519,1.71473594548552,2.99082907438955,0,2029,58,2271,89,74,28,0,0,0,9331,5.96119901784433,NA,NA,NA,NA,NA,NA,NA,NA,12,1.39039770834385,0.810195685473249,5.67705312426218,21.2467616582964,436.286482228859,2476.8215370107,-2040.53505478184,2040.53505478184,91176.601832701,0.00263480289963954,167,167,1557.62614652974,3815.52912367057,0.000177635253810982,25961.7407807907
"726",2016,0,11,64.335044222454,1931.10368532438,5614.82567637836,"no","no",3116.37965067481,1913.18677061399,11945.5555794406,5.75740490360189,1.71475014196479,3.0307069846678,0,0,2029,11,0,1390.62614652974,3272.10807256284,"no","no",2384.57638218183,1463.9230451017,68227.7607131664,2.83700696187727,1.71475014196479,3.0307069846678,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.46140695504339,0.765175187068585,5.71156027523681,26.6936584629772,435.732654549024,2488.71332034569,-2052.98066579666,2052.98066579666,104061.924145348,0.00258527177466271,180,180,1521.69200223045,3648.59576966553,0.000201577091384131,30945.2560685317
"727",2017,0,12,56.233690300164,1925.72856022091,5626.84507459703,"no","no",3120.50307377608,1824.49351876744,11904.1685236662,5.73285600800351,1.71475014196479,3.23009653605906,0,0,2029,12,0,1341.69200223045,3062.87248104642,"no","no",2300.66655129769,1345.15208363768,69073.1439623421,2.62331017315633,1.71475014196479,3.23009653605906,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.52257659611316,0.737274246140601,5.80243330939245,29.988278637127,435.4350078865,2526.58259383619,-2091.14758594969,2091.14758594969,120722.034555356,0.00254521897013708,192,192,1486.5898648046,3487.84252717925,0.000224089663480198,38001.7715448565
"728",2018,0,13,61.5583325338186,1912.454356115,5600.75189942886,"no","no",3065.81311599635,1707.15946012631,11822.8815813008,5.65754166327333,1.71475014196479,3.46936399772856,0,0,2029,13,0,1294.5898648046,2863.07101931887,"no","no",2219.89815445986,1236.12235694656,70046.9043176473,2.42573989169294,1.71475014196479,3.46936399772856,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.5787910451386,0.724081367803276,5.92468966520263,31.1569526875794,435.463348928548,2579.98520297149,-2144.52185404295,2144.52185404295,138583.640830647,0.00255057961763937,205,205,1454.24329102661,3340.73157999265,0.000248242483371963,46861.1691012767
"729",2019,0,14,61.7673402797958,1905.0185260795,5579.64453800106,"no","no",3196.85721524359,1695.36163620813,11927.3906232234,5.61384316854811,1.79449176604202,3.58899772856332,0,0,2029,14,0.038678503478927,1249.24329102661,2673.65783462089,"no","no",2241.61798246935,1188.77787609393,71153.0400382427,2.24329052176716,1.79449176604202,3.58899772856332,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.64105288385775,0.701194276610365,5.96551603665121,35.3209434110296,441.027414693392,2630.95611495625,-2189.92870026286,2189.92870026286,152765.639050909,0.00254180920237322,217,217,1422.57934902105,3201.14604304173,0.000270778070894151,54797.2791340142
"730",2020,0,15,67.160313777089,1898.08094110118,5554.29456971664,"no","no",3230.03105609363,1631.38517361316,11960.6931241449,5.57172610270072,1.83436967632027,3.74850936967632,0,0,2029,15,4.14097006347887,1205.61802752452,2495.14993898568,"no","no",2196.02668583355,1109.14270293748,72293.6157878697,2.07506510827979,1.83436967632027,3.74850936967632,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.70550515364023,0.679877885907822,6.04426641813351,38.3731095254898,443.875287623921,2682.90049482462,-2239.0252072007,2239.0252072007,168921.684965828,0.00255382386732531,230,230,1393.56579034581,3075.7364796673,0.000294828846924222,64571.1005549166
"731",2020,14,15,67.160313777089,1898.08094110118,5554.29456971664,"no","no",3230.03105609363,1631.38517361316,11960.6931241449,5.57172610270072,1.83436967632027,3.74850936967632,0,0,2029,1,0,1898.08094110118,5554.29456971664,"no","no",1898.08094110118,1898.08094110118,65713.1919154739,5.57172610270072,1.83436967632027,3.74850936967632,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,0.587635508185083,5.49409563755292,49.4302240059566,443.875287623921,2438.69328135213,-1994.81799372821,1994.81799372821,0,0.00255382386732531,230,0,1829.64717442704,5325.08060792206,0,0
"732",2021,0,16,74.3076061382391,1896.80748820413,5543.62149597877,"no","no",3346.25835388977,1609.60748285072,12106.5267307962,5.56241804386848,1.91412549687677,3.82826519023282,0,0,2029,16,10.6099492303802,1167.70676040929,2340.78706978541,"no","no",2194.51958366599,1055.60144183882,73561.1367849716,1.93427602806655,1.91412549687677,3.82826519023282,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.77033605642063,0.655812956317325,6.07615531858935,42.7710663728841,449.58897949348,2731.77246892847,-2282.18348943499,2282.18348943499,187079.843343006,0.00257962792740663,242,242,1369.04990557978,2970.79550954333,0.000316982975231084,73202.0940084128
"733",2021,14,16,74.3076061382391,1896.80748820413,5543.62149597877,"no","no",3346.25835388977,1609.60748285072,12106.5267307962,5.56241804386848,1.91412549687677,3.82826519023282,0,0,2029,2,0,1829.64717442704,5325.08060792206,"no","no",1918.73987471501,1827.37130925239,66941.524974575,5.17007640484589,1.91412549687677,3.82826519023282,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.03779304953366,0.573398605784466,5.52937489530264,53.0124444881188,449.58897949348,2485.94601641598,-2036.3570369225,2036.3570369225,15814.9741466335,0.00257962792740663,242,0,1763.87482858615,5063.37248488307,0,0
"734",2022,0,17,75.5042475809871,1902.73262586559,5557.47234444584,"no","no",3571.61689816093,1636.19885318671,12370.402715351,5.59627698991731,2.03375922771153,3.94789892106758,0,0,2029,17,15.7041199292067,1137.65985481016,2217.8480568182,"no","no",2251.72794959228,1031.54251809829,74908.527087416,1.82607820684988,2.03375922771153,3.94789892106758,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.83237558553075,0.630450581290429,6.0554639013052,48.8628703125752,457.957757923514,2773.1466714285,-2315.18891350499,2315.18891350499,205131.379446739,0.00259246883682302,255,255,1353.10564910919,2899.36324808405,0.000340230369051064,83166.0385389965
"735",2022,14,17,75.5042475809871,1902.73262586559,5557.47234444584,"no","no",3571.61689816093,1636.19885318671,12370.402715351,5.59627698991731,2.03375922771153,3.94789892106758,0,0,2029,3,0,1763.87482858615,5063.37248488307,"no","no",2140.98946399937,1941.94055691553,68257.263959024,4.78798039367544,2.03375922771153,3.94789892106758,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.08351976081779,0.599445440271546,5.51778834769221,52.9624578316654,457.957757923514,2526.91398040562,-2068.9562224821,2068.9562224821,37150.9054298218,0.00259246883682302,255,0,1700.65659699824,4786.22034640295,0,0
"736",2023,0,18,70.9786786711383,1909.62485989515,5579.98022981464,"no","no",3752.97374761082,1637.41001477311,12564.9747813743,5.63749675235879,2.11351504826803,3.98777683134583,0,0,2029,18,21.8558787445857,1113.8097690384,2120.69008237255,"no","no",2266.89734088423,989.039800981649,76273.5543640142,1.74245629359357,2.11351504826803,3.98777683134583,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.8870672356118,0.604026964571057,6.07033087540124,54.8166418903704,463.482038900876,2813.48933093391,-2350.00729203303,2350.00729203303,234751.072274629,0.00258418578180764,267,267,1342.12861782173,2848.93985845189,0.000361410905443837,91146.5896154917
"737",2023,14,18,70.9786786711383,1909.62485989515,5579.98022981464,"no","no",3752.97374761082,1637.41001477311,12564.9747813743,5.63749675235879,2.11351504826803,3.98777683134583,0,0,2029,4,255,1700.65659699824,4786.22034640295,"no","no",1847.11957576173,1595.61133852649,69408.0644985355,4.42841359244241,2.11351504826803,3.98777683134583,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.13372232279096,0.49217492580054,5.52393185869523,70.3009112860109,463.482038900876,2560.24320061757,-2096.76116171669,2096.76116171669,60439.3569967014,0.00258418578180764,267,55.6745019638659,1695.5603626805,4686.21428476914,0,0
"738",2024,0,19,66.9339731482656,1911.72274031725,5591.43574301154,"no","no",3915.33130035356,1626.90102594607,12727.6209617877,5.65130233753744,2.19327086882453,4.14728847245883,0,0,2029,19,25.7762276972245,1096.98449656632,2051.23640907765,"no","no",2299.08268787887,955.316344061921,77695.5373657722,1.68449141063785,2.19327086882453,4.14728847245883,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.92510900251753,0.587200037879619,6.10448233798275,59.5528576721455,468.966342054155,2862.79675217797,-2393.83041012381,2393.83041012381,256739.035696207,0.00257102414587971,280,280,1338.91825714815,2827.75203819847,0.000383645571638946,102167.623536663
"739",2024,14,19,66.9339731482656,1911.72274031725,5591.43574301154,"no","no",3915.33130035356,1626.90102594607,12727.6209617877,5.65130233753744,2.19327086882453,4.14728847245883,0,0,2029,5,0.00421971035390101,1894.88586071663,5334.82309707673,"no","no",2730.68203489188,2246.53886797528,67826.0929976688,5.49740464089502,2.19327086882453,4.14728847245883,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.01894087961142,0.697433199240455,5.32904721167481,43.6499982446581,468.966342054155,2499.14377749303,-2030.17743543888,2030.17743543888,9850.54341983276,0.00257102414587971,280,0,1826.63007538212,5166.07183587585,0,0
"740",2025,0,20,68.0077605225491,1909.69288450103,5589.48661829254,"no","no",4039.75104213258,1598.66666526526,12862.8450610655,5.64037981388988,2.27302668938103,4.42643384440659,0,0,2029,20,28.9011308702778,1084.69448484538,2000.50323842993,"no","no",2337.61057005213,925.071880850678,79156.1079175441,1.64276377091903,2.27302668938103,4.42643384440659,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.95019094326199,0.578652136151962,6.1538569065985,62.7843229801185,474.452627150145,2919.71357644172,-2445.26094929158,2445.26094929158,258241.088599955,0.00257283118164973,292,292,1339.0768150124,2820.56455226506,0.000403892197392119,116099.769217892
"741",2025,14,20,68.0077605225491,1909.69288450103,5589.48661829254,"no","no",4039.75104213258,1598.66666526526,12862.8450610655,5.64037981388988,2.27302668938103,4.42643384440659,0,0,2029,6,17.3064739903126,1826.63429509248,5166.08556689044,"no","no",2785.06945813938,2182.17479588433,68327.4978780743,5.11475676127635,2.27302668938103,4.42643384440659,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.05480320781916,0.689416112303084,5.31200504660471,46.2795727489833,474.452627150145,2520.29474979644,-2045.84212264629,2045.84212264629,28214.7588824241,0.00257283118164973,292,0,1761.01550790811,4947.29686092494,0,0
"742",2026,0,21,69.1252470734547,1908.81479995583,5588.55118965631,"no","no",4174.02146129405,1573.14479004792,13006.9992923574,5.63563354551391,2.35278250993754,4.58594548551959,0,0,2029,21,31.3709834533479,1075.97794588268,1964.43602527268,"no","no",2387.67647220709,899.890150878159,80651.4280265244,1.61346975715406,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.96889017719392,0.57203262952722,6.20061754550207,65.9205602524653,479.990531388828,2976.23771060443,-2496.2471792156,2496.2471792156,275809.02305338,0.0025762219024181,305,305,1343.67812767793,2830.08693001814,0.000425410571865626,127718.304262553
"743",2026,14,21,69.1252470734547,1908.81479995583,5588.55118965631,"no","no",4174.02146129405,1573.14479004792,13006.9992923574,5.63563354551391,2.35278250993754,4.58594548551959,0,0,2029,7,0.00520960253236602,1778.32198189842,5003.61244348053,"no","no",2891.90487576139,2157.98394390168,68795.0855614051,4.84153953549146,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.08444084358752,0.69283421337868,5.28908197925614,47.3132816693429,479.990531388828,2538.70926978223,-2058.7187383934,2058.7187383934,43980.0539445597,0.0025762219024181,305,0,1714.57209008811,4764.41457089878,0,0
"744",2027,0,22,67.6328263966342,1909.08795724385,5590.20752190017,"no","no",4325.67801004491,1552.66909360089,13159.4589103742,5.63747374524836,2.43253833049404,4.70557921635434,0,0,2029,22,32.9931852899278,1070.04911113128,1939.69311094415,"no","no",2447.6834313563,878.57727874351,82170.096918661,1.59366182697387,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.98274167343475,0.565849660023789,6.24418507465246,69.2927413956389,485.547186094559,3031.84649245115,-2546.29930635659,2546.29930635659,284269.583631983,0.00257063894406095,317,317,1349.96537651066,2846.72509583757,0.000445086282487517,137871.003064172
"745",2027,14,22,67.6328263966342,1909.08795724385,5590.20752190017,"no","no",4325.67801004491,1552.66909360089,13159.4589103742,5.63747374524836,2.43253833049404,4.70557921635434,0,0,2029,8,0,1714.57729969064,4764.4315230406,"no","no",2927.00057194492,2080.16465976144,69166.7924861466,4.48656012041906,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.12850158154519,0.676657061655527,5.2560514043339,51.6072810401054,485.547186094559,2552.06096934268,-2066.51378324812,2066.51378324812,66791.8264176963,0.00257063894406095,317,37.2825466419209,1690.57050152832,4629.81215903039,0,0
"746",2028,0,23,79.9942261906124,1907.85784152175,5586.92649070951,"no","no",4327.83953397301,1479.47138677226,13413.3337288548,5.6303019732769,2.47241624077229,4.86509085746735,0,0,2029,23,41.3097685839772,1065.95856180059,1922.56173193635,"no","no",2434.51748272404,832.239487627339,85271.7046930871,1.58005700281466,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.99091740835114,0.56252489576228,6.35723425785273,69.9033242348927,495.233558443176,3148.31574337327,-2653.08218493009,2653.08218493009,300599.458865548,0.00261325811769315,330,330,1359.02385277193,2873.53955624913,0.000466179575932091,149872.938647203
"747",2028,14,23,79.9942261906124,1907.85784152175,5586.92649070951,"no","no",4327.83953397301,1479.47138677226,13413.3337288548,5.6303019732769,2.47241624077229,4.86509085746735,0,0,2029,9,0,1653.2879548864,4508.49407110149,"no","no",2891.14154291464,1956.83839744098,69515.7577254116,4.15196034455801,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1.1751166551211,0.668033442603298,5.18258615871676,53.0443119438246,495.233558443176,2566.59058531965,-2071.35702687648,2071.35702687648,89354.3792987867,0.00261325811769315,330,129.11332516298,1723.47122247015,4667.33794687024,0.000101922852694503,21126.7829942232
